,Year,Month,Day,Date In Fraction Of Year,Number of Sunspots,Standard Deviation,Observations,Indicator
534,1819,6,19,1819.464,-1,-1.0,0,1
535,1819,6,20,1819.467,118,13.8,1,1
536,1819,6,21,1819.47,105,13.0,1,1
537,1819,6,22,1819.473,117,13.7,1,1
538,1819,6,23,1819.475,-1,-1.0,0,1
539,1819,6,24,1819.4779999999998,-1,-1.0,0,1
540,1819,6,25,1819.481,77,11.1,1,1
541,1819,6,26,1819.484,37,7.7,1,1
542,1819,6,27,1819.486,37,7.7,1,1
543,1819,6,28,1819.489,32,7.1,1,1
544,1819,6,29,1819.4920000000002,80,11.3,1,1
545,1819,6,30,1819.495,-1,-1.0,0,1
546,1819,7,1,1819.497,-1,-1.0,0,1
547,1819,7,2,1819.5,-1,-1.0,0,1
548,1819,7,3,1819.503,95,12.3,1,1
549,1819,7,4,1819.505,57,9.5,1,1
550,1819,7,5,1819.5079999999998,72,10.7,1,1
551,1819,7,6,1819.511,-1,-1.0,0,1
552,1819,7,7,1819.514,-1,-1.0,0,1
553,1819,7,8,1819.516,48,8.8,1,1
554,1819,7,9,1819.519,-1,-1.0,0,1
555,1819,7,10,1819.5220000000002,42,8.2,1,1
556,1819,7,11,1819.525,45,8.5,1,1
557,1819,7,12,1819.527,-1,-1.0,0,1
558,1819,7,13,1819.53,-1,-1.0,0,1
559,1819,7,14,1819.533,-1,-1.0,0,1
560,1819,7,15,1819.536,-1,-1.0,0,1
561,1819,7,16,1819.5379999999998,50,9.0,1,1
562,1819,7,17,1819.5410000000002,-1,-1.0,0,1
563,1819,7,18,1819.5439999999999,162,16.1,1,1
564,1819,7,19,1819.547,-1,-1.0,0,1
565,1819,7,20,1819.549,-1,-1.0,0,1
566,1819,7,21,1819.5520000000001,-1,-1.0,0,1
567,1819,7,22,1819.555,-1,-1.0,0,1
568,1819,7,23,1819.558,-1,-1.0,0,1
569,1819,7,24,1819.56,-1,-1.0,0,1
570,1819,7,25,1819.5629999999999,27,6.5,1,1
571,1819,7,26,1819.566,52,9.1,1,1
572,1819,7,27,1819.568,30,6.9,1,1
573,1819,7,28,1819.5710000000001,28,6.7,1,1
574,1819,7,29,1819.5739999999998,27,6.5,1,1
575,1819,7,30,1819.5770000000002,17,5.2,1,1
576,1819,7,31,1819.579,35,7.5,1,1
577,1819,8,1,1819.582,65,10.2,1,1
578,1819,8,2,1819.585,100,12.7,1,1
579,1819,8,3,1819.588,93,12.2,1,1
580,1819,8,4,1819.59,-1,-1.0,0,1
581,1819,8,5,1819.5929999999998,-1,-1.0,0,1
582,1819,8,6,1819.596,-1,-1.0,0,1
583,1819,8,7,1819.599,-1,-1.0,0,1
584,1819,8,8,1819.601,110,13.3,1,1
585,1819,8,9,1819.604,80,11.3,1,1
586,1819,8,10,1819.6070000000002,-1,-1.0,0,1
587,1819,8,11,1819.61,53,9.3,1,1
588,1819,8,12,1819.612,53,9.3,1,1
589,1819,8,13,1819.615,55,9.4,1,1
590,1819,8,14,1819.618,-1,-1.0,0,1
591,1819,8,15,1819.621,32,7.1,1,1
592,1819,8,16,1819.6229999999998,38,7.8,1,1
593,1819,8,17,1819.626,52,9.1,1,1
594,1819,8,18,1819.629,-1,-1.0,0,1
595,1819,8,19,1819.632,25,6.3,1,1
596,1819,8,20,1819.634,0,2.0,1,1
597,1819,8,21,1819.6370000000002,0,2.0,1,1
598,1819,8,22,1819.64,0,2.0,1,1
599,1819,8,23,1819.642,0,2.0,1,1
600,1819,8,24,1819.645,0,2.0,1,1
601,1819,8,25,1819.648,25,6.3,1,1
602,1819,8,26,1819.651,17,5.2,1,1
603,1819,8,27,1819.6529999999998,25,6.3,1,1
604,1819,8,28,1819.656,25,6.3,1,1
605,1819,8,29,1819.6589999999999,37,7.7,1,1
606,1819,8,30,1819.662,78,11.2,1,1
607,1819,8,31,1819.664,80,11.3,1,1
608,1819,9,1,1819.6670000000001,98,12.6,1,1
609,1819,9,2,1819.67,57,9.5,1,1
610,1819,9,3,1819.6729999999998,60,9.8,1,1
611,1819,9,4,1819.675,55,9.4,1,1
612,1819,9,5,1819.6779999999999,47,8.7,1,1
613,1819,9,6,1819.681,37,7.7,1,1
614,1819,9,7,1819.684,-1,-1.0,0,1
615,1819,9,8,1819.6860000000001,52,9.1,1,1
616,1819,9,9,1819.6889999999999,27,6.5,1,1
617,1819,9,10,1819.692,27,6.5,1,1
618,1819,9,11,1819.695,0,2.0,1,1
619,1819,9,12,1819.6970000000001,0,2.0,1,1
620,1819,9,13,1819.7,0,2.0,1,1
621,1819,9,14,1819.703,33,7.3,1,1
622,1819,9,15,1819.705,-1,-1.0,0,1
623,1819,9,16,1819.7079999999999,27,6.5,1,1
624,1819,9,17,1819.711,0,2.0,1,1
625,1819,9,18,1819.714,0,2.0,1,1
626,1819,9,19,1819.7160000000001,0,2.0,1,1
627,1819,9,20,1819.719,0,2.0,1,1
628,1819,9,21,1819.7220000000002,0,2.0,1,1
629,1819,9,22,1819.725,0,2.0,1,1
630,1819,9,23,1819.727,0,2.0,1,1
631,1819,9,24,1819.73,25,6.3,1,1
632,1819,9,25,1819.733,25,6.3,1,1
633,1819,9,26,1819.736,25,6.3,1,1
634,1819,9,27,1819.7379999999998,25,6.3,1,1
635,1819,9,28,1819.741,25,6.3,1,1
636,1819,9,29,1819.744,-1,-1.0,0,1
637,1819,9,30,1819.747,25,6.3,1,1
638,1819,10,1,1819.749,27,6.5,1,1
639,1819,10,2,1819.7520000000002,33,7.3,1,1
640,1819,10,3,1819.755,40,8.0,1,1
641,1819,10,4,1819.7579999999998,60,9.8,1,1
642,1819,10,5,1819.76,60,9.8,1,1
643,1819,10,6,1819.763,-1,-1.0,0,1
644,1819,10,7,1819.766,60,9.8,1,1
645,1819,10,8,1819.7679999999998,32,7.1,1,1
646,1819,10,9,1819.771,55,9.4,1,1
647,1819,10,10,1819.774,60,9.8,1,1
648,1819,10,11,1819.777,55,9.4,1,1
649,1819,10,12,1819.779,58,9.7,1,1
650,1819,10,13,1819.7820000000002,53,9.3,1,1
651,1819,10,14,1819.785,27,6.5,1,1
652,1819,10,15,1819.7879999999998,27,6.5,1,1
653,1819,10,16,1819.79,0,2.0,1,1
654,1819,10,17,1819.793,80,11.3,1,1
655,1819,10,18,1819.796,78,11.2,1,1
656,1819,10,19,1819.799,60,9.8,1,1
657,1819,10,20,1819.8010000000002,-1,-1.0,0,1
658,1819,10,21,1819.8039999999999,-1,-1.0,0,1
659,1819,10,22,1819.807,-1,-1.0,0,1
660,1819,10,23,1819.81,60,9.8,1,1
661,1819,10,24,1819.8120000000001,-1,-1.0,0,1
662,1819,10,25,1819.815,-1,-1.0,0,1
663,1819,10,26,1819.818,-1,-1.0,0,1
664,1819,10,27,1819.8210000000001,25,6.3,1,1
665,1819,10,28,1819.8229999999999,60,9.8,1,1
666,1819,10,29,1819.826,-1,-1.0,0,1
667,1819,10,30,1819.829,-1,-1.0,0,1
668,1819,10,31,1819.832,0,2.0,1,1
669,1819,11,1,1819.8339999999998,0,2.0,1,1
670,1819,11,2,1819.8370000000002,0,2.0,1,1
671,1819,11,3,1819.84,0,2.0,1,1
672,1819,11,4,1819.842,0,2.0,1,1
673,1819,11,5,1819.845,0,2.0,1,1
674,1819,11,6,1819.848,38,7.8,1,1
675,1819,11,7,1819.851,38,7.8,1,1
676,1819,11,8,1819.8529999999998,-1,-1.0,0,1
677,1819,11,9,1819.856,27,6.5,1,1
678,1819,11,10,1819.859,0,2.0,1,1
679,1819,11,11,1819.862,0,2.0,1,1
680,1819,11,12,1819.864,0,2.0,1,1
681,1819,11,13,1819.8670000000002,-1,-1.0,0,1
682,1819,11,14,1819.87,-1,-1.0,0,1
683,1819,11,15,1819.8729999999998,-1,-1.0,0,1
684,1819,11,16,1819.875,-1,-1.0,0,1
685,1819,11,17,1819.878,-1,-1.0,0,1
686,1819,11,18,1819.881,137,14.8,1,1
687,1819,11,19,1819.884,-1,-1.0,0,1
688,1819,11,20,1819.886,93,12.2,1,1
689,1819,11,21,1819.889,77,11.1,1,1
690,1819,11,22,1819.892,73,10.8,1,1
691,1819,11,23,1819.895,110,13.3,1,1
692,1819,11,24,1819.8970000000002,93,12.2,1,1
693,1819,11,25,1819.9,55,9.4,1,1
694,1819,11,26,1819.9029999999998,-1,-1.0,0,1
695,1819,11,27,1819.905,53,9.3,1,1
696,1819,11,28,1819.908,-1,-1.0,0,1
697,1819,11,29,1819.911,-1,-1.0,0,1
698,1819,11,30,1819.914,-1,-1.0,0,1
699,1819,12,1,1819.9160000000002,53,9.3,1,1
700,1819,12,2,1819.9189999999999,-1,-1.0,0,1
701,1819,12,3,1819.922,32,7.1,1,1
702,1819,12,4,1819.925,58,9.7,1,1
703,1819,12,5,1819.9270000000001,-1,-1.0,0,1
704,1819,12,6,1819.93,-1,-1.0,0,1
705,1819,12,7,1819.933,-1,-1.0,0,1
706,1819,12,8,1819.9360000000001,53,9.3,1,1
707,1819,12,9,1819.9379999999999,58,9.7,1,1
708,1819,12,10,1819.941,58,9.7,1,1
709,1819,12,11,1819.944,53,9.3,1,1
710,1819,12,12,1819.9470000000001,-1,-1.0,0,1
711,1819,12,13,1819.9489999999998,60,9.8,1,1
712,1819,12,14,1819.9520000000002,52,9.1,1,1
713,1819,12,15,1819.955,-1,-1.0,0,1
714,1819,12,16,1819.9579999999999,53,9.3,1,1
715,1819,12,17,1819.96,-1,-1.0,0,1
716,1819,12,18,1819.963,52,9.1,1,1
717,1819,12,19,1819.9660000000001,-1,-1.0,0,1
718,1819,12,20,1819.9679999999998,25,6.3,1,1
719,1819,12,21,1819.971,-1,-1.0,0,1
720,1819,12,22,1819.974,28,6.7,1,1
721,1819,12,23,1819.977,33,7.3,1,1
722,1819,12,24,1819.979,72,10.7,1,1
723,1819,12,25,1819.9820000000002,78,11.2,1,1
724,1819,12,26,1819.985,85,11.7,1,1
725,1819,12,27,1819.9879999999998,-1,-1.0,0,1
726,1819,12,28,1819.99,-1,-1.0,0,1
727,1819,12,29,1819.993,35,7.5,1,1
728,1819,12,30,1819.996,55,9.4,1,1
729,1819,12,31,1819.999,25,6.3,1,1
730,1820,1,1,1820.001,28,6.7,1,1
731,1820,1,2,1820.004,-1,-1.0,0,1
732,1820,1,3,1820.007,0,2.0,1,1
733,1820,1,4,1820.01,0,2.0,1,1
734,1820,1,5,1820.0120000000002,0,2.0,1,1
735,1820,1,6,1820.015,0,2.0,1,1
736,1820,1,7,1820.0179999999998,0,2.0,1,1
737,1820,1,8,1820.02,0,2.0,1,1
738,1820,1,9,1820.023,0,2.0,1,1
739,1820,1,10,1820.026,-1,-1.0,0,1
740,1820,1,11,1820.029,-1,-1.0,0,1
741,1820,1,12,1820.031,-1,-1.0,0,1
742,1820,1,13,1820.0339999999999,25,6.3,1,1
743,1820,1,14,1820.037,-1,-1.0,0,1
744,1820,1,15,1820.04,48,8.8,1,1
745,1820,1,16,1820.0420000000001,-1,-1.0,0,1
746,1820,1,17,1820.045,-1,-1.0,0,1
747,1820,1,18,1820.0479999999998,-1,-1.0,0,1
748,1820,1,19,1820.0510000000002,-1,-1.0,0,1
749,1820,1,20,1820.0529999999999,25,6.3,1,1
750,1820,1,21,1820.056,-1,-1.0,0,1
751,1820,1,22,1820.059,25,6.3,1,1
752,1820,1,23,1820.0610000000001,82,11.4,1,1
753,1820,1,24,1820.0639999999999,77,11.1,1,1
754,1820,1,25,1820.067,88,11.9,1,1
755,1820,1,26,1820.07,37,7.7,1,1
756,1820,1,27,1820.0720000000001,65,10.2,1,1
757,1820,1,28,1820.075,-1,-1.0,0,1
758,1820,1,29,1820.078,55,9.4,1,1
759,1820,1,30,1820.0810000000001,-1,-1.0,0,1
760,1820,1,31,1820.0829999999999,53,9.3,1,1
761,1820,2,1,1820.086,32,7.1,1,1
762,1820,2,2,1820.089,32,7.1,1,1
763,1820,2,3,1820.092,-1,-1.0,0,1
764,1820,2,4,1820.094,-1,-1.0,0,1
765,1820,2,5,1820.0970000000002,-1,-1.0,0,1
766,1820,2,6,1820.1,-1,-1.0,0,1
767,1820,2,7,1820.102,-1,-1.0,0,1
768,1820,2,8,1820.105,-1,-1.0,0,1
769,1820,2,9,1820.108,72,10.7,1,1
770,1820,2,10,1820.111,63,10.1,1,1
771,1820,2,11,1820.1129999999998,-1,-1.0,0,1
772,1820,2,12,1820.116,-1,-1.0,0,1
773,1820,2,13,1820.119,48,8.8,1,1
774,1820,2,14,1820.122,55,9.4,1,1
775,1820,2,15,1820.124,53,9.3,1,1
776,1820,2,16,1820.1270000000002,83,11.6,1,1
777,1820,2,17,1820.13,48,8.8,1,1
778,1820,2,18,1820.1329999999998,25,6.3,1,1
779,1820,2,19,1820.135,-1,-1.0,0,1
780,1820,2,20,1820.138,-1,-1.0,0,1
781,1820,2,21,1820.141,25,6.3,1,1
782,1820,2,22,1820.1429999999998,25,6.3,1,1
783,1820,2,23,1820.146,-1,-1.0,0,1
784,1820,2,24,1820.149,-1,-1.0,0,1
785,1820,2,25,1820.152,-1,-1.0,0,1
786,1820,2,26,1820.154,-1,-1.0,0,1
787,1820,2,27,1820.1570000000002,33,7.3,1,1
788,1820,2,28,1820.16,27,6.5,1,1
789,1820,2,29,1820.1629999999998,-1,-1.0,0,1
790,1820,3,1,1820.165,0,2.0,1,1
791,1820,3,2,1820.168,0,2.0,1,1
792,1820,3,3,1820.171,0,2.0,1,1
793,1820,3,4,1820.1729999999998,0,2.0,1,1
794,1820,3,5,1820.1760000000002,0,2.0,1,1
795,1820,3,6,1820.1789999999999,0,2.0,1,1
796,1820,3,7,1820.182,0,2.0,1,1
797,1820,3,8,1820.184,0,2.0,1,1
798,1820,3,9,1820.1870000000001,0,2.0,1,1
799,1820,3,10,1820.19,0,2.0,1,1
800,1820,3,11,1820.193,0,2.0,1,1
801,1820,3,12,1820.195,0,2.0,1,1
802,1820,3,13,1820.1979999999999,0,2.0,1,1
803,1820,3,14,1820.201,0,2.0,1,1
804,1820,3,15,1820.204,0,2.0,1,1
805,1820,3,16,1820.2060000000001,27,6.5,1,1
806,1820,3,17,1820.2089999999998,28,6.7,1,1
807,1820,3,18,1820.2120000000002,77,11.1,1,1
808,1820,3,19,1820.214,-1,-1.0,0,1
809,1820,3,20,1820.217,40,8.0,1,1
810,1820,3,21,1820.22,-1,-1.0,0,1
811,1820,3,22,1820.223,-1,-1.0,0,1
812,1820,3,23,1820.225,-1,-1.0,0,1
813,1820,3,24,1820.2279999999998,-1,-1.0,0,1
814,1820,3,25,1820.231,-1,-1.0,0,1
815,1820,3,26,1820.234,-1,-1.0,0,1
816,1820,3,27,1820.236,-1,-1.0,0,1
817,1820,3,28,1820.239,0,2.0,1,1
818,1820,3,29,1820.2420000000002,0,2.0,1,1
819,1820,3,30,1820.245,0,2.0,1,1
820,1820,3,31,1820.247,0,2.0,1,1
821,1820,4,1,1820.25,0,2.0,1,1
822,1820,4,2,1820.253,0,2.0,1,1
823,1820,4,3,1820.255,0,2.0,1,1
824,1820,4,4,1820.2579999999998,0,2.0,1,1
825,1820,4,5,1820.261,0,2.0,1,1
826,1820,4,6,1820.264,-1,-1.0,0,1
827,1820,4,7,1820.266,52,9.1,1,1
828,1820,4,8,1820.269,52,9.1,1,1
829,1820,4,9,1820.2720000000002,25,6.3,1,1
830,1820,4,10,1820.275,-1,-1.0,0,1
831,1820,4,11,1820.277,25,6.3,1,1
832,1820,4,12,1820.28,-1,-1.0,0,1
833,1820,4,13,1820.283,-1,-1.0,0,1
834,1820,4,14,1820.286,63,10.1,1,1
835,1820,4,15,1820.2879999999998,100,12.7,1,1
836,1820,4,16,1820.2910000000002,67,10.3,1,1
837,1820,4,17,1820.2939999999999,58,9.7,1,1
838,1820,4,18,1820.296,48,8.8,1,1
839,1820,4,19,1820.299,48,8.8,1,1
840,1820,4,20,1820.3020000000001,25,6.3,1,1
841,1820,4,21,1820.305,25,6.3,1,1
842,1820,4,22,1820.307,25,6.3,1,1
843,1820,4,23,1820.31,-1,-1.0,0,1
844,1820,4,24,1820.3129999999999,-1,-1.0,0,1
845,1820,4,25,1820.316,-1,-1.0,0,1
846,1820,4,26,1820.318,-1,-1.0,0,1
847,1820,4,27,1820.3210000000001,-1,-1.0,0,1
848,1820,4,28,1820.3239999999998,-1,-1.0,0,1
849,1820,4,29,1820.3270000000002,0,2.0,1,1
850,1820,4,30,1820.329,-1,-1.0,0,1
851,1820,5,1,1820.332,-1,-1.0,0,1
852,1820,5,2,1820.335,-1,-1.0,0,1
853,1820,5,3,1820.3370000000002,-1,-1.0,0,1
854,1820,5,4,1820.34,-1,-1.0,0,1
855,1820,5,5,1820.3429999999998,25,6.3,1,1
856,1820,5,6,1820.346,25,6.3,1,1
857,1820,5,7,1820.348,25,6.3,1,1
858,1820,5,8,1820.351,-1,-1.0,0,1
859,1820,5,9,1820.354,67,10.3,1,1
860,1820,5,10,1820.3570000000002,60,9.8,1,1
861,1820,5,11,1820.359,60,9.8,1,1
862,1820,5,12,1820.362,97,12.5,1,1
863,1820,5,13,1820.365,93,12.2,1,1
864,1820,5,14,1820.3670000000002,100,12.7,1,1
865,1820,5,15,1820.37,70,10.6,1,1
866,1820,5,16,1820.3729999999998,32,7.1,1,1
867,1820,5,17,1820.376,38,7.8,1,1
868,1820,5,18,1820.378,33,7.3,1,1
869,1820,5,19,1820.381,27,6.5,1,1
870,1820,5,20,1820.384,27,6.5,1,1
871,1820,5,21,1820.3870000000002,28,6.7,1,1
872,1820,5,22,1820.389,27,6.5,1,1
873,1820,5,23,1820.392,-1,-1.0,0,1
874,1820,5,24,1820.395,-1,-1.0,0,1
875,1820,5,25,1820.398,-1,-1.0,0,1
876,1820,5,26,1820.4,-1,-1.0,0,1
877,1820,5,27,1820.4029999999998,-1,-1.0,0,1
878,1820,5,28,1820.406,-1,-1.0,0,1
879,1820,5,29,1820.408,33,7.3,1,1
880,1820,5,30,1820.411,58,9.7,1,1
881,1820,5,31,1820.414,53,9.3,1,1
882,1820,6,1,1820.4170000000001,52,9.1,1,1
883,1820,6,2,1820.4189999999999,33,7.3,1,1
884,1820,6,3,1820.422,25,6.3,1,1
885,1820,6,4,1820.425,0,2.0,1,1
886,1820,6,5,1820.4279999999999,0,2.0,1,1
887,1820,6,6,1820.43,0,2.0,1,1
888,1820,6,7,1820.433,0,2.0,1,1
889,1820,6,8,1820.4360000000001,0,2.0,1,1
890,1820,6,9,1820.4389999999999,0,2.0,1,1
891,1820,6,10,1820.441,0,2.0,1,1
892,1820,6,11,1820.444,0,2.0,1,1
893,1820,6,12,1820.4470000000001,0,2.0,1,1
894,1820,6,13,1820.4489999999998,0,2.0,1,1
895,1820,6,14,1820.4520000000002,0,2.0,1,1
896,1820,6,15,1820.455,0,2.0,1,1
897,1820,6,16,1820.4579999999999,0,2.0,1,1
898,1820,6,17,1820.46,0,2.0,1,1
899,1820,6,18,1820.463,25,6.3,1,1
900,1820,6,19,1820.4660000000001,25,6.3,1,1
901,1820,6,20,1820.469,25,6.3,1,1
902,1820,6,21,1820.471,-1,-1.0,0,1
903,1820,6,22,1820.474,-1,-1.0,0,1
904,1820,6,23,1820.477,-1,-1.0,0,1
905,1820,6,24,1820.48,-1,-1.0,0,1
906,1820,6,25,1820.4820000000002,52,9.1,1,1
907,1820,6,26,1820.485,53,9.3,1,1
908,1820,6,27,1820.4879999999998,73,10.8,1,1
909,1820,6,28,1820.49,60,9.8,1,1
910,1820,6,29,1820.493,-1,-1.0,0,1
911,1820,6,30,1820.496,25,6.3,1,1
912,1820,7,1,1820.499,25,6.3,1,1
913,1820,7,2,1820.501,-1,-1.0,0,1
914,1820,7,3,1820.504,25,6.3,1,1
915,1820,7,4,1820.507,-1,-1.0,0,1
916,1820,7,5,1820.51,25,6.3,1,1
917,1820,7,6,1820.5120000000002,-1,-1.0,0,1
918,1820,7,7,1820.515,-1,-1.0,0,1
919,1820,7,8,1820.5179999999998,-1,-1.0,0,1
920,1820,7,9,1820.52,-1,-1.0,0,1
921,1820,7,10,1820.523,-1,-1.0,0,1
922,1820,7,11,1820.526,0,2.0,1,1
923,1820,7,12,1820.529,-1,-1.0,0,1
924,1820,7,13,1820.531,-1,-1.0,0,1
925,1820,7,14,1820.5339999999999,-1,-1.0,0,1
926,1820,7,15,1820.537,-1,-1.0,0,1
927,1820,7,16,1820.54,-1,-1.0,0,1
928,1820,7,17,1820.5420000000001,-1,-1.0,0,1
929,1820,7,18,1820.545,-1,-1.0,0,1
930,1820,7,19,1820.5479999999998,28,6.7,1,1
931,1820,7,20,1820.5510000000002,-1,-1.0,0,1
932,1820,7,21,1820.5529999999999,-1,-1.0,0,1
933,1820,7,22,1820.556,98,12.6,1,1
934,1820,7,23,1820.559,-1,-1.0,0,1
935,1820,7,24,1820.5610000000001,-1,-1.0,0,1
936,1820,7,25,1820.5639999999999,38,7.8,1,1
937,1820,7,26,1820.567,-1,-1.0,0,1
938,1820,7,27,1820.57,-1,-1.0,0,1
939,1820,7,28,1820.5720000000001,-1,-1.0,0,1
940,1820,7,29,1820.575,-1,-1.0,0,1
941,1820,7,30,1820.578,-1,-1.0,0,1
942,1820,7,31,1820.5810000000001,-1,-1.0,0,1
943,1820,8,1,1820.5829999999999,-1,-1.0,0,1
944,1820,8,2,1820.586,28,6.7,1,1
945,1820,8,3,1820.589,-1,-1.0,0,1
946,1820,8,4,1820.592,-1,-1.0,0,1
947,1820,8,5,1820.594,-1,-1.0,0,1
948,1820,8,6,1820.5970000000002,-1,-1.0,0,1
949,1820,8,7,1820.6,-1,-1.0,0,1
950,1820,8,8,1820.602,-1,-1.0,0,1
951,1820,8,9,1820.605,-1,-1.0,0,1
952,1820,8,10,1820.608,-1,-1.0,0,1
953,1820,8,11,1820.611,-1,-1.0,0,1
954,1820,8,12,1820.6129999999998,-1,-1.0,0,1
955,1820,8,13,1820.616,-1,-1.0,0,1
956,1820,8,14,1820.619,33,7.3,1,1
957,1820,8,15,1820.622,63,10.1,1,1
958,1820,8,16,1820.624,32,7.1,1,1
959,1820,8,17,1820.6270000000002,72,10.7,1,1
960,1820,8,18,1820.63,40,8.0,1,1
961,1820,8,19,1820.6329999999998,45,8.5,1,1
962,1820,8,20,1820.635,38,7.8,1,1
963,1820,8,21,1820.638,-1,-1.0,0,1
964,1820,8,22,1820.641,38,7.8,1,1
965,1820,8,23,1820.6429999999998,42,8.2,1,1
966,1820,8,24,1820.646,45,8.5,1,1
967,1820,8,25,1820.649,-1,-1.0,0,1
968,1820,8,26,1820.652,63,10.1,1,1
969,1820,8,27,1820.654,52,9.1,1,1
970,1820,8,28,1820.6570000000002,25,6.3,1,1
971,1820,8,29,1820.66,25,6.3,1,1
972,1820,8,30,1820.6629999999998,65,10.2,1,1
973,1820,8,31,1820.665,27,6.5,1,1
974,1820,9,1,1820.668,30,6.9,1,1
975,1820,9,2,1820.671,27,6.5,1,1
976,1820,9,3,1820.6729999999998,-1,-1.0,0,1
977,1820,9,4,1820.6760000000002,25,6.3,1,1
978,1820,9,5,1820.6789999999999,0,2.0,1,1
979,1820,9,6,1820.682,0,2.0,1,1
980,1820,9,7,1820.684,0,2.0,1,1
981,1820,9,8,1820.6870000000001,0,2.0,1,1
982,1820,9,9,1820.69,0,2.0,1,1
983,1820,9,10,1820.693,0,2.0,1,1
984,1820,9,11,1820.695,0,2.0,1,1
985,1820,9,12,1820.6979999999999,0,2.0,1,1
986,1820,9,13,1820.701,0,2.0,1,1
987,1820,9,14,1820.704,0,2.0,1,1
988,1820,9,15,1820.7060000000001,0,2.0,1,1
989,1820,9,16,1820.7089999999998,27,6.5,1,1
990,1820,9,17,1820.7120000000002,-1,-1.0,0,1
991,1820,9,18,1820.714,28,6.7,1,1
992,1820,9,19,1820.717,27,6.5,1,1
993,1820,9,20,1820.72,27,6.5,1,1
994,1820,9,21,1820.723,-1,-1.0,0,1
995,1820,9,22,1820.725,-1,-1.0,0,1
996,1820,9,23,1820.7279999999998,25,6.3,1,1
997,1820,9,24,1820.731,-1,-1.0,0,1
998,1820,9,25,1820.734,0,2.0,1,1
999,1820,9,26,1820.736,0,2.0,1,1
1000,1820,9,27,1820.739,0,2.0,1,1
1001,1820,9,28,1820.7420000000002,0,2.0,1,1
1002,1820,9,29,1820.745,0,2.0,1,1
1003,1820,9,30,1820.747,0,2.0,1,1
1004,1820,10,1,1820.75,0,2.0,1,1
1005,1820,10,2,1820.753,0,2.0,1,1
1006,1820,10,3,1820.755,0,2.0,1,1
1007,1820,10,4,1820.7579999999998,0,2.0,1,1
1008,1820,10,5,1820.761,0,2.0,1,1
1009,1820,10,6,1820.764,0,2.0,1,1
1010,1820,10,7,1820.766,0,2.0,1,1
1011,1820,10,8,1820.769,0,2.0,1,1
1012,1820,10,9,1820.7720000000002,0,2.0,1,1
1013,1820,10,10,1820.775,0,2.0,1,1
1014,1820,10,11,1820.777,0,2.0,1,1
1015,1820,10,12,1820.78,25,6.3,1,1
1016,1820,10,13,1820.783,25,6.3,1,1
1017,1820,10,14,1820.786,25,6.3,1,1
1018,1820,10,15,1820.7879999999998,-1,-1.0,0,1
1019,1820,10,16,1820.7910000000002,-1,-1.0,0,1
1020,1820,10,17,1820.7939999999999,53,9.3,1,1
1021,1820,10,18,1820.796,-1,-1.0,0,1
1022,1820,10,19,1820.799,65,10.2,1,1
1023,1820,10,20,1820.8020000000001,60,9.8,1,1
1024,1820,10,21,1820.805,67,10.3,1,1
1025,1820,10,22,1820.807,67,10.3,1,1
1026,1820,10,23,1820.81,-1,-1.0,0,1
1027,1820,10,24,1820.8129999999999,-1,-1.0,0,1
1028,1820,10,25,1820.816,0,2.0,1,1
1029,1820,10,26,1820.818,0,2.0,1,1
1030,1820,10,27,1820.8210000000001,0,2.0,1,1
1031,1820,10,28,1820.8239999999998,0,2.0,1,1
1032,1820,10,29,1820.8270000000002,0,2.0,1,1
1033,1820,10,30,1820.829,0,2.0,1,1
1034,1820,10,31,1820.832,0,2.0,1,1
1035,1820,11,1,1820.835,0,2.0,1,1
1036,1820,11,2,1820.8370000000002,0,2.0,1,1
1037,1820,11,3,1820.84,0,2.0,1,1
1038,1820,11,4,1820.8429999999998,0,2.0,1,1
1039,1820,11,5,1820.846,0,2.0,1,1
1040,1820,11,6,1820.848,0,2.0,1,1
1041,1820,11,7,1820.851,0,2.0,1,1
1042,1820,11,8,1820.854,-1,-1.0,0,1
1043,1820,11,9,1820.8570000000002,35,7.5,1,1
1044,1820,11,10,1820.859,-1,-1.0,0,1
1045,1820,11,11,1820.862,-1,-1.0,0,1
1046,1820,11,12,1820.865,-1,-1.0,0,1
1047,1820,11,13,1820.8670000000002,-1,-1.0,0,1
1048,1820,11,14,1820.87,-1,-1.0,0,1
1049,1820,11,15,1820.8729999999998,25,6.3,1,1
1050,1820,11,16,1820.876,-1,-1.0,0,1
1051,1820,11,17,1820.878,25,6.3,1,1
1052,1820,11,18,1820.881,-1,-1.0,0,1
1053,1820,11,19,1820.884,-1,-1.0,0,1
1054,1820,11,20,1820.8870000000002,-1,-1.0,0,1
1055,1820,11,21,1820.889,-1,-1.0,0,1
1056,1820,11,22,1820.892,-1,-1.0,0,1
1057,1820,11,23,1820.895,-1,-1.0,0,1
1058,1820,11,24,1820.898,-1,-1.0,0,1
1059,1820,11,25,1820.9,-1,-1.0,0,1
1060,1820,11,26,1820.9029999999998,-1,-1.0,0,1
1061,1820,11,27,1820.906,32,7.1,1,1
1062,1820,11,28,1820.908,28,6.7,1,1
1063,1820,11,29,1820.911,27,6.5,1,1
1064,1820,11,30,1820.914,-1,-1.0,0,1
1065,1820,12,1,1820.9170000000001,-1,-1.0,0,1
1066,1820,12,2,1820.9189999999999,-1,-1.0,0,1
1067,1820,12,3,1820.922,-1,-1.0,0,1
1068,1820,12,4,1820.925,-1,-1.0,0,1
